MSOA_code,number_measured,number_obese,obesity_rate,overcrowded_percent,lone_parent_percent,long_commute_percent,social_housing_percent,unemployment_rate,inactive_rate,nonwhite_percent,higher_education_percent,average_household_size,percent_age_10_11
E02000255,278.0,50.0,17.985611510791365,10.540184453227932,13.535620052770447,34.822888283378745,19.06645569620253,8.443113772455089,29.085563665855634,45.508010545528286,53.05241781952025,2.55948298601952,2.5760649087221097
E02000256,143.0,23.0,16.083916083916083,5.962732919254658,8.49478390461997,35.294117647058826,10.228401191658392,5.917480998914224,24.559111691704768,38.29740910080557,63.877105026353,2.264530551415797,1.6659407665505226
E02000257,132.0,21.0,15.909090909090908,,,,,,,,,,
E02000258,159.0,27.0,16.9811320754717,9.807692307692308,11.299000768639509,21.549295774647888,16.903572800614675,7.911908646003263,26.148717205392085,46.6231884057971,51.69584245076586,2.627978478093774,2.927112012751775
E02000259,201.0,36.0,17.91044776119403,8.559498956158663,14.745196324143691,31.08587650816182,10.300250208507087,6.235827664399093,24.74164133738602,36.62870159453304,50.78473164115481,2.7474958263772957,3.0224787363304984
E02000260,283.0,61.0,21.5547703180212,24.27536231884058,13.40843023255814,20.85271317829457,13.83442265795207,11.271541686073592,35.973563802745296,92.80992576019526,27.163645647178964,3.4529604068289137,2.459349593495935
E02000261,298.0,82.0,27.516778523489933,13.165829145728644,14.567008237894314,17.508090614886733,22.382961623467956,8.84782304353913,25.541330804488695,51.41501976284585,49.29631771737035,2.5294354028531245,2.24381765031208
E02000262,224.0,46.0,20.535714285714285,11.660329531051964,10.4409528636594,21.878025169409486,23.28940699442473,7.43127962085308,24.796573875803,41.28155755241763,52.09896038952494,2.338824125696908,2.32135216089003
E02000263,480.0,115.0,23.958333333333336,27.534246575342465,11.845352344392651,20.123203285420946,17.471201316511245,10.849208911850178,33.93417499817558,96.015761821366,24.437684365781717,3.6776406035665294,3.003791192767571
E02000264,117.0,30.0,25.64102564102564,7.757404795486601,7.761783799040361,30.240549828178693,10.330228619813717,6.9846338056276185,26.83931724543849,38.84112589800966,61.606039807824295,2.356759808072255,1.9780996114447196
E02000265,291.0,78.0,26.804123711340207,10.782241014799157,14.318901795142557,31.654991243432573,23.367842805831398,9.04456503864496,26.71653753673524,42.73884783189386,51.21092029942756,2.342488907669554,2.4768353528153955
E02000266,597.0,138.0,23.11557788944724,19.441210710128058,19.161816065192085,24.78659500474233,40.08841321544905,10.42622950819672,32.22756043620834,79.98017839444995,34.101471727343146,2.9771880819366854,2.729282610352977
E02000267,197.0,46.0,23.3502538071066,9.147286821705428,13.505122632722758,29.5662100456621,13.79310344827586,6.644370122630992,23.73941847626058,34.67484662576687,49.45482866043614,2.522833178005592,3.00502882374586
E02000268,167.0,31.0,18.562874251497004,7.235142118863049,10.486794407042984,29.422169811320757,16.53726708074534,7.036613272311213,27.61565067012538,32.990916955017305,57.86639312732401,2.365260160497023,2.0544982698961936
E02000269,177.0,19.0,10.734463276836156,5.303030303030303,7.60145366444579,34.6435709526982,5.775627456909586,5.683269476372925,23.224779627815867,27.190406265296136,64.3312101910828,2.456554647290342,2.5480828126914123
E02000270,289.0,79.0,27.33564013840831,13.122721749696234,12.973760932944606,25.25821596244132,33.55199222546161,7.83384951721625,23.732694909961484,48.83430474604496,52.998712998713,2.329608938547486,1.956499115412634
E02000271,65.0,9.0,13.846153846153848,3.355704697986577,7.150050352467272,25.99243856332703,6.315082297615049,5.423213380638622,24.320046049791337,24.05755395683453,69.04381763349299,2.3297515110812625,2.4313048482232773
E02000272,204.0,24.0,11.76470588235294,5.128205128205128,9.921259842519683,30.990685859441157,6.419850334777472,5.508474576271186,27.138599105812222,30.563002680965145,56.39925373134328,2.618654073199528,2.874590408102472
E02000274,525.0,128.0,24.38095238095238,,,,,,,,,,
E02000275,219.0,50.0,22.831050228310502,24.46808510638298,12.697060076693653,22.708803611738148,20.4855195911414,8.795051102743411,34.798041615667074,90.34153507161218,29.385764365188237,3.38005965061781,2.5948592411260707
E02000276,134.0,22.0,16.417910447761194,6.972477064220184,10.022026431718064,35.4014598540146,10.939794419970632,6.076923076923077,22.5,29.621413782904465,60.6345692676628,2.476505139500734,2.398578620076991
E02006791,113.0,23.0,20.35398230088496,4.775687409551375,7.515960533952408,23.425336164189662,13.946071325021745,5.907718844329453,22.289793759915387,30.093878090704745,64.91228070175438,2.1895102868733702,1.8930368016944663
E02000277,246.0,65.0,26.42276422764228,12.571428571428571,24.895158215783454,40.07717750826902,14.079147640791476,8.85216878135143,31.083056478405314,51.661792076575374,28.54399441340782,2.834411876665398,3.389605210687226
E02000278,281.0,74.0,26.33451957295373,14.97005988023952,26.698593235558217,40.42553191489361,33.67255312780605,9.728622631848438,34.42935935511243,52.80076384468492,26.64243779703662,2.796346211440551,3.3707865168539324
E02000279,510.0,135.0,26.47058823529412,16.64779161947905,27.28302741898935,45.52929085303186,25.34510070151618,9.4742413549753,27.7146567115728,58.887535525781566,32.28753852928226,2.7748074309016766,3.539535638902419
E02000280,268.0,61.0,22.761194029850746,7.331378299120235,17.111046000585993,35.3125,19.91202346041056,6.002372479240806,29.21348314606741,26.64195528784895,37.63728109231226,2.51333138001758,2.6708289975719737
E02000281,281.0,70.0,24.91103202846975,12.816901408450704,22.09695603156708,35.36851286524204,21.80281690140845,7.831194257124212,28.79494352916796,46.17217445353776,32.94021960146401,2.665257819103973,2.9844559585492227
E02000282,381.0,107.0,28.08398950131233,19.76911976911977,29.17267223983857,37.257555254848896,35.207612456747405,11.459129106187929,32.51632345554997,57.72709003215434,25.855566419891048,2.837276399307559,3.940094481857473
E02000283,369.0,101.0,27.371273712737125,12.678571428571429,26.197283774124376,39.4426074633916,17.0,9.60890960890961,30.873740922932768,53.53085841433423,27.843620132368784,3.038543897216274,3.5250029277432957
E02000284,222.0,49.0,22.07207207207207,6.906077348066299,15.178324578379874,38.24657534246575,11.470425649530128,5.641025641025641,27.80002288067727,28.372039812378446,43.65423532812952,2.407294832826748,2.617741197988112
E02000285,199.0,40.0,20.100502512562816,3.861788617886179,10.966693744922829,33.41968911917099,3.414634146341464,4.497041420118343,29.99548260804096,26.934658235471243,38.574618533680685,2.6983739837398373,2.652200120554551
E02000286,163.0,24.0,14.723926380368098,5.75,11.416437671746191,36.40911617565314,6.571714142928537,4.5102505694760815,30.893186003683244,28.1965703763379,45.89932126696832,2.1575,2.567054218947853
E02000287,115.0,26.0,22.608695652173918,3.8327526132404177,9.505571030640668,44.68390804597701,8.641114982578397,4.304080491894913,33.18830727396329,36.12622415669205,47.30021598272138,2.531152105812739,2.6637673280782823
E02000288,443.0,107.0,24.153498871331827,20.71516646115906,22.685756603307823,35.046567781993794,23.538119911176903,9.381939304219095,31.97528933375039,65.9261576971214,28.86804384485666,3.068097705403405,3.888888888888889
E02000289,209.0,43.0,20.57416267942584,3.909465020576132,10.346248969497116,36.422413793103445,6.633704161516276,5.410999408633945,30.789667896678967,36.75819309123118,44.45053940391296,2.7875412541254128,2.819188191881919
E02000290,279.0,87.0,31.18279569892473,19.681908548707757,27.47514910536779,35.705128205128204,32.10170838299563,10.479887085391674,30.236385397965293,65.39440203562341,30.140090646889163,2.647082175466455,3.622212243676096
E02000291,231.0,59.0,25.541125541125545,11.547344110854503,17.81011781011781,37.06739526411658,14.275814275814277,7.798440311937613,29.947839779549252,39.20873929731326,40.83281541330019,2.302540415704388,2.511078286558346
E02000292,300.0,71.0,23.666666666666668,9.523809523809524,19.15311273135165,35.14719000892061,8.125525357242926,6.676403087836428,28.66002440016267,45.67449425637898,36.94995402600814,2.75034984606773,3.2133414683750257
E02000293,159.0,22.0,13.836477987421384,3.807615230460922,8.718360787464844,36.97916666666667,3.4524287434765157,4.765013054830288,33.73456307644208,27.936805881432814,46.72539256989659,2.561171279582832,2.856250975495552
E02000294,377.0,95.0,25.198938992042443,14.772727272727272,22.870100421120828,34.9290780141844,18.535320803629293,9.568434032059187,33.41877603332265,63.37922937346568,27.037552155771905,3.01360103626943,3.4541577825159915
E02000295,235.0,44.0,18.72340425531915,8.059701492537313,13.99164677804296,36.15853658536585,9.25373134328358,5.769230769230769,30.80023028209557,38.37129054520359,46.017699115044245,2.5649059982094897,2.7337468412589017
E02000296,311.0,57.0,18.32797427652733,11.61928306551298,13.985148514851486,38.96848137535817,9.603960396039604,7.180283330098972,30.12758554030543,37.69699313545393,42.86923914358293,2.506930693069307,2.657518361035949
E02000297,224.0,39.0,17.410714285714285,5.035971223021583,10.359712230215829,35.497630331753555,2.3884892086330938,5.208989708044529,31.632110579479,37.74207278144286,39.69732246798603,2.6641726618705035,2.331771720613288
E02000298,164.0,24.0,14.634146341463412,5.237315875613748,8.641571194762685,36.455525606469,3.50130890052356,4.456696531127958,28.12310674906095,26.584272385799103,51.49019020518196,2.657722513089005,2.495759631693724
E02000299,418.0,103.0,24.64114832535885,16.76737160120846,23.16742081447964,33.69565217391305,16.008441362677118,9.48064674179324,32.2312309150258,65.61743341404357,28.13331466181207,2.8452021726010863,3.4105263157894736
E02000300,303.0,75.0,24.752475247524757,18.96838602329451,21.252498334443704,36.18388531883341,12.341561040693795,7.97138477261114,31.89879137015701,59.38558843460583,28.03738317757009,2.9039679893297765,2.821988937803364
E02000301,443.0,122.0,27.539503386004515,19.839142091152816,26.5503355704698,35.58504221954162,32.95759527643586,9.66568114623607,32.814640829908,65.04939841533796,27.17068765320604,2.731812080536913,3.1797280109578314
E02000302,207.0,54.0,26.08695652173913,10.43338683788122,13.868378812199037,32.049224184055646,11.368015414258188,6.6341916028763634,30.95293031841255,42.75989385023653,38.15789473684211,2.769971126082772,2.3749135347014065
E02000303,376.0,107.0,28.45744680851064,17.983193277310924,21.52451309603761,33.13984168865435,31.75403225806452,9.78687605159843,34.77117935237185,59.75128542389094,28.491965389369597,2.7904473595694586,3.011832197920401
E02000304,200.0,33.0,16.5,5.154639175257731,8.419243986254296,35.21885521885522,2.4733768464445207,5.354523227383863,30.59320979977615,34.63402510252268,52.8998778998779,2.726960110041265,2.200124300807955
E02000305,199.0,33.0,16.582914572864322,10.419681620839365,10.27199074074074,41.00373731980779,3.88180764774044,6.246246246246246,26.089895234876646,29.24082000450552,49.14512378607578,2.5146249637995948,1.7915492957746475
E02000306,408.0,129.0,31.61764705882353,23.235294117647054,26.93553135119223,33.38242513500245,50.51485731097382,11.86395286555972,34.00854045768094,69.26108374384236,27.203625200994008,2.6723529411764706,3.2201533406352687
E02000307,364.0,94.0,25.82417582417583,13.004484304932737,19.462686567164177,30.60805258833196,8.28597068501346,7.288205980066445,29.70727848101265,55.76542721518988,31.074168797953966,3.00807657792402,3.125
E02000308,222.0,48.0,21.62162162162162,12.4031007751938,16.315789473684212,36.7,17.809494260006208,7.147429059099637,26.92702980472765,43.73287671232877,43.16118047673099,2.693118412895226,2.419815089601644
E02000309,407.0,104.0,25.552825552825556,20.927318295739347,23.019057171514543,34.71830985915493,20.79779227295534,9.738399847240784,30.19075879610004,66.66101407495336,29.18040240991247,2.928266867318786,3.155216284987277
E02000311,307.0,85.0,27.68729641693811,16.91884456671252,17.48693978553753,34.47572419420645,16.616231086657496,10.710918348104846,30.451270383011,48.349772382397575,33.7328163553049,2.8844566712517192,2.3805007587253417
E02000312,221.0,47.0,21.26696832579185,13.125695216907676,12.18319253001334,37.72819472616633,7.942157953281424,7.14173352210162,26.19426751592357,35.30348610865334,46.47418697005474,2.5034467422726263,1.8847889567294929
E02006793,337.0,112.0,33.23442136498516,24.963072378138847,25.04424778761062,27.77023971053822,42.21238938053097,12.263234579893153,33.24691486052058,63.23864814430852,28.253448040420597,2.816760106226025,3.045054375971
E02000313,264.0,71.0,26.89393939393939,16.570327552986512,21.65187186414512,39.94236311239193,62.673343605547,11.09350237717908,26.31011097410604,56.19414483821264,35.82150935636438,2.4930609097918275,3.3543622095707035
E02000314,563.0,168.0,29.84014209591474,19.18412348401323,21.76120061796513,45.8462492250465,25.47939166850341,11.596319556009933,26.96015879767475,65.63629918468628,40.53343350864012,2.798500881834215,3.2877488840076525
E02000315,408.0,118.0,28.921568627450984,17.478510028653297,22.71555428244056,43.73503591380686,42.636103151862464,8.777292576419214,27.43389727484551,54.56387397426806,36.2289007822149,2.812034383954155,3.6188545362392297
E02000316,287.0,64.0,22.29965156794425,,,,,,,,,,
E02000317,322.0,83.0,25.77639751552795,16.666666666666664,22.289156626506024,37.82051282051282,54.96102055279943,10.576660289696637,28.214285714285715,56.018518518518526,38.18809318377912,2.634397163120568,3.0647291941875823
E02000318,334.0,81.0,24.251497005988025,20.11173184357542,16.192071468453378,40.34293109026205,23.76431164479196,9.00604063701263,29.426118391324,70.59302115349846,33.107798165137616,2.9726333426417204,2.195121951219512
E02000319,309.0,75.0,24.271844660194176,16.347381864623244,16.917581015565194,40.32667876588022,31.360040826741518,9.171545148128438,25.36498069134407,59.62896694604012,40.17524906973953,2.680275580505231,2.5807666949232364
E02000320,242.0,69.0,28.512396694214875,13.0859375,17.787333854573887,41.40893470790378,25.7433489827856,9.16389811738649,26.50277106721614,51.76086339108208,37.94927932858968,2.696708463949843,3.0664395229982966
E02000321,250.0,63.0,25.2,19.289340101522843,21.15579587698547,39.71315529179031,50.40485829959515,11.344430217669654,26.91012691012691,57.266839378238345,36.35300016714023,2.5745688197497465,2.824200025910092
E02000323,388.0,103.0,26.54639175257732,17.219917012448132,18.23273179838208,41.53104279686558,39.9792531120332,9.839682306221505,24.5800933125972,63.30196749358426,42.20883534136546,2.6390041493775933,3.1109037175299425
E02000324,252.0,74.0,29.365079365079367,12.084063047285465,17.63056431826148,28.241262683201807,50.29772329246936,9.07436297451898,28.90019071837254,48.29076121489389,40.27119751674563,2.705222572730459,2.697201017811705
E02000326,168.0,37.0,22.02380952380952,7.049180327868852,13.151853066579203,34.952606635071085,27.2876352902591,5.855562784645413,21.341541618571245,36.55844989092776,55.226258763543655,2.5382092489340766,2.490372272143774
E02000327,256.0,68.0,26.5625,13.446969696969695,18.70967741935484,35.62052505966587,45.80645161290322,11.234315728042018,25.747057047992755,56.09719287654693,41.51568283654783,2.469449715370019,2.5226586102719035
E02000328,109.0,21.0,19.26605504587156,4.584040747028863,9.667571234735414,30.303030303030305,25.15274949083503,5.171475231355471,25.764326317406667,24.53554429602334,62.23384385506164,2.195519348268839,1.9204178829313256
E02000329,191.0,46.0,24.083769633507853,9.330628803245435,16.9237012987013,35.59657218193804,23.823051948051948,7.162965279949953,28.98184688239937,43.684875276286704,36.04373757455268,2.5662063363119416,2.385466034755134
E02000331,228.0,57.0,25.0,9.733124018838303,15.794421811344408,31.981519507186857,35.50611093701034,8.289786223277911,27.59164845836368,44.73045167557066,41.373456790123456,2.5537449075524914,2.8422203328069964
E02000332,206.0,44.0,21.35922330097087,7.178631051752922,12.270756918972992,37.77253977607543,17.672557519173058,6.243654822335025,26.641600644554853,38.03837380920434,45.67234688712671,2.4673550966022653,3.1907762434642715
E02000333,69.0,18.0,26.08695652173913,4.166666666666666,8.15405968077724,33.543733092876465,16.74757281553398,5.28269560251285,25.989424771671203,22.638488632724943,64.41669918064767,2.140825528962886,2.609670188920909
E02000334,199.0,46.0,23.11557788944724,8.267716535433072,14.577603143418468,33.733333333333334,26.30751081399921,7.390165842304334,28.38855421686747,41.82228915662651,40.86041705804997,2.603461841070024,2.665662650602409
E02000335,188.0,33.0,17.5531914893617,3.667953667953668,11.038209185642607,34.64624361779723,13.662678502508683,5.660377358490567,26.789457921533398,18.591760299625467,39.94323557237465,2.5698302469135803,2.574079616881173
E02000337,253.0,58.0,22.92490118577075,9.253246753246753,17.925445705024313,33.31584470094439,39.88326848249027,8.000955337950801,29.025023607176585,29.893742621015345,33.00225733634311,2.740680713128039,2.954733483039829
E02000339,167.0,24.0,14.37125748502994,4.826254826254826,9.340023157082207,38.51351351351352,20.03861003861004,5.766793409378961,30.63106024479415,17.983781205279058,45.7210308872713,2.425868725868726,2.338530066815145
E02000340,118.0,26.0,22.033898305084744,5.4635761589403975,8.868299139642621,41.20996441281139,15.534945346141107,6.004489337822671,29.83401281304601,21.929185487396182,39.55064194008559,2.271764316451506,2.257171981942624
E02000341,296.0,79.0,26.68918918918919,11.394557823129253,21.79966044142615,33.81057268722467,47.02482148928936,7.971014492753622,28.99312070043777,33.72951332415864,30.564289260301177,2.702482148928936,3.404255319148936
E02000342,154.0,40.0,25.97402597402597,7.6923076923076925,15.02988898377455,38.97550111358575,30.085470085470085,9.01948460087995,30.32451165721487,27.322834645669293,33.70544457500979,2.456215292609996,2.598834462120019
E02000343,190.0,38.0,20.0,7.421150278293136,15.62731997030438,37.51696065128901,31.045994065281903,7.765314926660914,30.161885827889805,30.102185637240986,34.70042796005706,2.6066121842496286,2.765565168061268
E02000344,176.0,42.0,23.863636363636363,4.8979591836734695,10.670482420278004,39.36411809235428,11.9281045751634,5.946601941747573,29.17573872472784,23.421461897356146,36.05955143078113,2.593137254901961,2.3169025034986785
E02006786,259.0,69.0,26.640926640926644,12.869565217391305,20.480668756530825,38.336820083682014,32.648799164636266,8.245521601685986,27.34488688980024,50.21169621593013,35.732560122804024,2.6214335421016006,3.350993377483444
E02006927,256.0,62.0,24.21875,7.669616519174041,11.44767899291896,40.01699235344095,24.341329138812423,6.452572108236694,25.723758693191005,38.38751415170629,52.78506559031282,2.413603302535876,2.2657387926849006
E02006928,141.0,34.0,24.113475177304963,8.633776091081593,13.651034744636414,24.13327330031517,32.542244161761914,8.104902477596204,22.26171778126808,43.887510339123246,60.727838863481566,2.111892097264437,1.7520661157024793
E02006929,150.0,33.0,22.0,,,,,,,,,,
E02006930,165.0,31.0,18.787878787878785,6.619385342789598,10.16548463356974,30.265210608424336,21.50461320085167,5.970620755015005,18.16981515336177,34.162436548223354,65.04065040650406,2.323466729812929,1.737098740349451
E02006931,204.0,53.0,25.98039215686275,7.004830917874397,9.68599033816425,24.47552447552448,28.95500725689405,6.22644895029607,24.140848049064186,33.48483247014058,61.78117048346056,2.243347847121432,1.7008240016902598
E02000345,115.0,26.0,22.608695652173918,17.408123791102515,10.89223638470452,10.35031847133758,22.209347238315956,6.011088415523782,23.639912173700903,31.381161542215715,26.97110904007456,3.0668728256667954,4.250913520097442
E02000346,196.0,69.0,35.204081632653065,14.357682619647354,20.211427133148756,16.26336522228475,47.48237663645519,9.56175298804781,26.54320987654321,57.73568844434986,50.43906333155934,2.333333333333333,2.352315061202768
E02000347,102.0,23.0,22.54901960784314,18.7984496124031,13.036750483558995,9.782608695652174,33.53989155693261,7.469118069520253,24.785276073619634,32.515337423312886,34.53851744186046,2.994579945799458,3.8282208588957056
E02000348,166.0,47.0,28.3132530120482,19.81651376146789,17.603822124219036,9.988584474885846,49.39360529217199,9.558599695585997,26.05207947673701,40.96236890808143,29.375810335247262,2.910124724871607,3.761716822890972
E02000350,186.0,38.0,20.43010752688172,13.414634146341465,9.718462371413104,12.319851231985124,24.025974025974023,6.943498978897209,22.01718414372193,40.61156701836655,53.74492682326897,2.722523010286952,2.345124096150088
E02000351,147.0,39.0,26.53061224489796,9.692671394799056,11.39210588513354,15.249433106575964,27.93282876064333,6.131756756756756,21.77002583979328,38.720792505653066,63.5264483627204,2.181947069943289,1.3468376252558991
E02000352,145.0,33.0,22.75862068965517,11.54562383612663,16.008935219657484,12.470023980815348,37.04393149664929,6.166072896684023,23.922381869352687,34.463862559241704,53.33460003800114,2.4491620111731844,2.934202726733847
E02000353,188.0,38.0,20.212765957446805,6.9730586370839935,10.57631412286257,13.462976813762154,20.722433460076044,6.1902783547985045,21.506761107533805,35.046367851622875,63.00354993054484,2.448002536461636,2.1898750483060674
E02000354,291.0,75.0,25.773195876288657,14.661654135338344,15.012531328320804,15.028901734104046,44.54750564051141,8.148837209302325,27.339927121291,55.08377562701634,50.89319175515303,2.3893206317372777,2.101758401831235
E02000355,206.0,35.0,16.990291262135923,9.791332263242374,13.018322082931531,13.90999415546464,23.92421323057161,7.599096323680427,23.4037358075937,46.228948010739565,56.81249079393136,2.5850995504174694,2.0863836017569546
E02000356,205.0,24.0,11.707317073170731,7.84313725490196,11.17281934008494,11.456628477905074,23.88108461287161,4.822222222222222,19.96873223422399,30.96829233612968,66.19265278483155,2.297226753670473,2.4175199089874857
E02000357,278.0,78.0,28.05755395683453,16.176470588235293,25.57883131201764,18.98652982681206,66.59316427783904,10.84672435105068,31.390593047034766,69.32963341609464,38.98588410104012,2.513046674016905,2.8191644756061933
E02000358,265.0,73.0,27.547169811320757,11.007268951194185,15.1483710313343,14.392935982339957,37.09777870043596,7.740524781341109,22.941653891243572,46.12193362193362,58.07549175970229,2.29547342192691,2.020748759585025
E02000359,217.0,48.0,22.119815668202765,12.5,16.9811320754717,16.52639632746748,32.04601479046836,7.620868615132477,25.78766611915783,46.71543744401313,55.19673348181144,2.73264887063655,2.3304451747833883
E02000360,379.0,108.0,28.49604221635884,14.845360824742269,20.350515463917525,14.79408236705318,58.51546391752578,9.492419248516809,27.385603889901883,62.05578243114085,46.262341325811,2.368605610561056,2.657172629385203
E02000361,165.0,46.0,27.87878787878788,11.956521739130435,13.057671381936888,14.918032786885249,35.009513454743136,7.040895061728395,20.903674280039723,46.97345571818408,58.81239994178431,2.1873300706905927,1.8387377313952045
E02000362,214.0,65.0,30.37383177570093,13.01247771836007,18.830242510699,15.958188153310104,44.59893048128343,9.926189870195978,27.09380836086769,51.048850574712645,48.25451418744626,2.4040656205420827,2.355644929617926
E02000363,485.0,129.0,26.5979381443299,17.700112739571587,25.5012390177968,14.74671669793621,61.72895092300765,11.547783933518003,28.486072540604223,64.81528233611041,42.18340611353712,2.50755014649538,2.946375957572186
E02000364,271.0,54.0,19.92619926199262,8.902439024390244,14.654962204340404,13.557422969187677,38.61917540863625,7.539398280802293,23.860677083333336,42.77964630573939,59.33204881181759,2.243170731707317,2.104349712550168
E02000365,185.0,48.0,25.945945945945947,,,,,,,,,,
E02000366,239.0,64.0,26.778242677824267,11.440677966101696,17.25988700564972,16.0926737633062,55.73446327683615,9.386845039018953,28.456456456456458,45.01140593108416,48.16219369894982,2.323346523459582,2.687784977201824
E02000367,242.0,69.0,28.512396694214875,10.434782608695652,13.732317736670293,11.817771763644563,34.46549096451121,6.907607111629263,19.539347408829176,40.16125935880208,62.04067872794696,2.2357422725293863,1.7074340527577936
E02000368,317.0,83.0,26.18296529968454,13.959085439229844,18.341769100988188,13.555992141453832,57.82378430428503,9.882088714205503,28.613182826043136,55.72911417917968,47.93449034465901,2.3809638554216868,2.26677412855128
E02000369,290.0,93.0,32.068965517241374,12.658227848101266,15.61181434599156,13.483575248281127,46.07859672794738,6.887661141804788,23.08663991677812,49.46492271105826,56.93210095982937,2.261595547309833,2.1542118555935224
E02000370,229.0,55.0,24.017467248908297,12.781954887218044,16.812828864946127,14.816810344827584,47.21943887775551,7.8896974339333585,25.155174359553094,50.20320614134116,54.460093896713616,2.2088132198297448,2.00789622109419
E02000371,238.0,76.0,31.93277310924369,,,,,,,,,,
E02006918,315.0,80.0,25.396825396825395,17.377567140600316,19.85479797979798,16.107751511819682,42.88419059640265,9.61045019827385,24.410854558438466,55.3042028812954,45.99116161616162,2.6274447949526816,3.011904761904762
E02006921,203.0,56.0,27.58620689655172,20.28725314183124,15.815959741193383,11.858407079646016,50.50287356321839,8.119279598464718,27.30254857431239,48.04391721352852,32.666666666666664,2.802943287867911,3.278688524590164
E02000372,293.0,64.0,21.843003412969285,13.65979381443299,18.15368746776689,12.392638036809815,50.81248387928811,9.878953533775867,33.960752903484185,55.05910639150471,46.18728704030079,2.3324735620324994,1.9325122659457292
E02000373,280.0,75.0,26.785714285714285,20.47244094488189,26.674546887312843,13.644859813084112,62.26340694006309,11.308805790108565,30.518834399431416,67.84140969162996,35.66459172464299,2.76271186440678,3.382603752131893
E02000374,156.0,48.0,30.76923076923077,11.494252873563218,17.15049656226127,14.160485502360082,36.8943151468905,8.991825613079019,28.30488863176164,44.79965282800521,49.964450764308566,2.554069545280856,2.7320034692107544
E02000375,150.0,39.0,26.0,13.571428571428571,14.722698684962838,14.405144694533762,40.70897655803316,8.508158508158509,26.87683676195565,47.44086596284912,53.75337248055864,2.125858123569794,1.7992802878848462
E02000376,156.0,46.0,29.48717948717949,10.832025117739404,11.7813383600377,13.725490196078432,32.851304621188305,7.805108798486282,23.951649007610804,42.58016405667412,54.84479506088149,2.1033291457286434,1.8339048755032052
E02000377,169.0,34.0,20.118343195266277,11.46589259796807,13.635044966637654,14.277180406212665,34.35867672663958,8.492429229756418,25.993844575532187,39.61513790891597,53.06897599513826,2.196749854904237,1.8230838361792272
E02000378,99.0,19.0,19.19191919191919,9.37019969278034,9.966164257151643,13.142857142857142,27.16923076923077,8.03549420754252,23.68666459434256,37.15617715617716,60.025085110195306,1.9729314057213163,1.787657391574693
E02000379,148.0,26.0,17.56756756756757,8.373590982286634,11.586739620212423,17.74891774891775,24.871134020618555,6.760772659732541,26.123443421765025,33.23859791582082,60.17091152815014,2.33569587628866,2.313937753721245
E02000380,107.0,22.0,20.5607476635514,6.2,9.48,18.787878787878785,25.590708850620747,6.251934385639121,24.29193899782135,28.16415471218449,62.04858831254104,2.1977582065652523,2.0723504817305947
E02000381,94.0,21.0,22.34042553191489,7.757404795486601,9.86749365661122,11.10277569392348,26.3395375070502,6.41577873498073,24.921342422653385,30.46782859389333,63.5297845373891,2.136171412461235,2.216393442622951
E02000382,130.0,21.0,16.153846153846153,8.468468468468467,10.77865897620764,15.682819383259911,23.448773448773448,6.709713644020214,27.39615322450299,34.33968356474007,63.16289678768295,2.135281385281385,1.9233877485049296
E02000383,112.0,35.0,31.25,8.02919708029197,9.462417903186571,12.665515256188831,22.34922178988327,7.882472137791287,30.62189642941594,42.14817440623892,60.36658254748306,2.0236067169627647,1.643608844743999
E02000384,185.0,41.0,22.162162162162165,10.10498687664042,13.497899159663865,15.1269584008644,39.00709219858156,7.856078347881626,29.523463957426223,43.89594676346037,52.89418360196216,2.11531389545574,1.5982564475118053
E02000385,54.0,10.0,18.51851851851852,6.666666666666667,5.614035087719298,14.297658862876252,17.315106905012268,5.789473684210527,23.138582116138227,30.192376202351262,66.44440086291429,1.9610662925289373,1.121595157557415
E02000386,207.0,54.0,26.08695652173913,14.985163204747776,17.81472684085511,12.717770034843207,45.72192513368984,9.7146899316199,29.042469005539434,47.13174205459581,47.4166020170675,2.245025245025245,2.0044837135698272
E02000387,129.0,29.0,22.48062015503876,9.073359073359072,13.68909512761021,10.488126649076516,41.57955865272939,7.714367651276169,28.763485477178424,41.61686586985392,52.2430981595092,2.2794742945496718,1.874896299983408
E02000388,89.0,17.0,19.101123595505616,6.900726392251816,8.347447374788288,12.852311161217584,27.72804258407936,6.088905491221517,25.860475860475866,30.57383673940653,60.9405875378738,2.083716428744254,1.6067506646630445
E02000389,90.0,13.0,14.444444444444445,5.034013605442176,7.934782608695652,14.65863453815261,14.491571506253395,5.517519130084575,27.10864283234988,25.937500000000004,62.31884057971014,2.3466557911908645,2.210648148148148
E02000390,95.0,21.0,22.105263157894736,6.8139963167587485,9.6358955498345,10.746513535684986,23.83229128356013,6.1935140882509305,24.640723397384143,26.980797159916087,58.92249527410208,2.270319970577418,1.7900338655055636
E02000391,66.0,17.0,25.75757575757576,5.335365853658536,9.600731484303566,12.761020881670534,23.299786520280573,5.792400370713624,25.59947299077734,24.733166425088942,63.86447179159342,2.298384638829625,2.3307874637872006
E02000392,140.0,36.0,25.71428571428571,7.558859975216853,10.076751671205743,12.85965942454492,25.105224065362712,6.475603119898422,23.613518197573654,28.941380431249325,62.63650546021841,2.275426874536006,2.297355873428695
E02000394,151.0,42.0,27.81456953642384,8.160919540229886,13.385464581416745,13.043478260869565,27.40450989415554,7.6923076923076925,24.10040939452704,38.25525040387722,61.11111111111112,2.12080073630925,1.8536480224162089
