MSOA,average_household_size
E02005884,2.173506119510439
E02005885,2.2575173477255204
E02005886,2.401519949335022
E02005887,2.1716841186736473
E02005888,2.1769772905246674
E02005889,2.329025191675794
E02005890,2.2967764540995095
E02005891,2.226614895870102
E02005892,2.312933641700765
E02005893,2.265463394848915
E02005894,2.3778368431813535
E02005895,2.278720996038483
E02005896,2.220679468242245
E02005897,2.3174603174603177
E02005898,2.273168757588021
E02005899,2.098014440433213
E02005900,2.1834006838669566
E02005901,2.2669983416252073
E02005902,2.264051196438509
E02005903,2.2213822894168467
E02005904,2.3614762386248738
E02005905,2.303006329113924
E02005906,2.3206326383896476
E02005907,2.285617059891107
E02005908,2.2258771929824563
E02005909,2.5438650306748465
E02005910,2.256880733944954
E02005911,2.3984641638225255
E02005912,2.36226318484383
E02005913,2.4603587962962963
E02005914,2.3690058479532166
E02005915,2.276056338028169
E02005916,2.272864019253911
E02005917,2.329379201265322
E02005918,2.1912144702842378
E02005919,2.3664011585807385
E02005920,2.358807588075881
E02005921,2.3083670715249665
E02005922,2.435501653803749
E02005923,2.558886509635974
E02005924,2.210479573712256
E02005925,2.7019583843329253
E02005926,2.239411157024793
E02005927,2.319393193931939
E02005928,2.476930105070809
E02005929,2.337283792440743
E02005930,2.443839169909209
E02005931,2.5196777905638665
E02005932,2.506900410294666
E02005933,2.4843800322061194
E02005934,2.5100709219858155
E02005935,2.2555673382820784
E02005936,2.512050653594771
E02005937,2.207849829351536
E02005938,2.5148558758314854
E02005939,2.322747670003452
E02005940,2.352307692307692
E02005941,2.2728264823572206
E02005942,2.2664041994750654
E02005943,2.7088703563305536
E02005944,2.672879177377892
E02005945,2.457455113192818
E02005946,2.4848216917182433
E02005947,2.028663706096084
E02005948,2.2316136114160265
E02005949,2.633997559983733
E02005950,2.6611312921639856
E02005951,2.29178704085844
E02005953,2.6329951477723865
E02005954,2.6449275362318843
E02005955,2.6885166302500605
E02005956,2.7018789144050106
E02005957,2.643270343231778
E02005958,2.3029134532990576
E02005959,2.379668049792531
E02005960,2.4005516395954642
E02005961,2.3273169038528287
E02005962,2.4634264884568653
E02005963,2.3703927492447128
E02005964,2.3904199475065617
E02005965,2.335616438356164
E02005966,2.4339735894357744
E02005967,2.4995986085094994
E02005968,2.4899235580264074
E02005969,2.289868891537545
E02005970,2.263352506162695
E02005971,2.4393997691419775
E02005972,2.4734339466611535
E02005973,2.1089144500359454
E02005974,2.2077087794432546
E02005975,2.445970695970696
E02005976,2.5192465192465194
E02005977,2.437926878264363
E02005978,2.430723878152637
E02005979,2.397807551766139
E02005980,2.450942945810456
E02005981,2.419446014697569
E02005982,2.3613861386138613
E02005983,2.105958958168903
E02005984,2.44751677852349
E02005985,2.3282217634915954
E02005986,2.270857953202553
E02005987,2.4682330376408537
E02005988,2.3912473794549265
E02005991,2.233385544864623
E02005992,2.4351574872426536
E02005993,2.1959397108581973
E02005994,2.332552693208431
E02005995,2.3009530791788855
E02005996,2.287406644347154
E02005997,2.2670736360167876
E02005998,2.371321013004791
E02005999,2.3853514906146485
E02006000,2.3384244372990355
E02006001,2.3923363852153274
E02006002,2.192047550727608
E02006003,2.3316266246553763
E02006004,2.244990548204159
E02006005,2.5787706611570247
E02006006,2.3498336106489184
E02006007,2.382838283828383
E02006008,2.3031644169063954
E02006009,2.3078330893118593
E02006010,2.2787328568669114
E02006011,2.1225341426403643
E02006012,2.074580910023948
E02006013,2.3763109191856877
E02006014,2.3457717470317423
E02006015,2.1866112448042005
E02006016,2.3678194607268463
E02006017,2.218926553672316
E02006018,2.29502196193265
E02006019,2.186770428015564
E02006020,2.5069337442218798
E02006021,2.4588401697312587
E02006022,2.4053943604413566
E02006023,2.3070678127984716
E02006024,2.3058298072402446
E02006025,2.101698703620921
E02006026,2.3758957654723125
E02006027,2.3595994775794513
E02006028,2.371314342828586
E02006029,2.4867337602927724
E02006030,2.57311320754717
E02006031,2.0338541666666665
E02006032,2.3372972972972974
E02006033,1.8840679522497705
E02006034,2.252714498616138
E02006035,2.1341150604617076
E02006036,2.015432098765432
E02006037,2.293454278009316
E02006038,2.318219749652295
E02006039,2.2923120247817517
E02006040,2.363751184085886
E02006041,2.2170111287758347
E02006042,2.0544590643274856
E02006043,2.2712783994574433
E02006044,2.2044541803577946
E02006045,2.062720501764014
E02006046,2.2863777089783284
E02006047,2.338865096359743
E02006048,2.3977350720658888
E02006049,2.247409733124019
E02006050,2.197674418604651
E02006051,2.3220579874928937
E02006052,2.2988750380054728
E02006053,2.3687580025608193
E02006054,2.000965717044906
E02006055,2.277791782203176
E02006056,2.3642769607843137
E02006057,2.0110960757780787
E02006058,2.404268292682927
E02006059,2.392981236970118
E02006060,2.152139461172742
E02006061,2.267175572519084
E02006062,2.2741901776384537
E02006063,2.4094405594405592
E02006064,1.9952140388194628
E02006065,2.2408906882591095
E02006066,2.3219552157291097
E02006067,2.2347967479674797
E02006068,2.447467166979362
E02006069,2.142153846153846
E02006070,2.30575256107171
E02006071,2.4212005108556833
E02006072,2.3232801595214356
E02006073,2.3779357231149567
E02006074,2.4644378194207834
E02006075,2.2704658525554047
E02006076,2.218742232165051
E02006077,2.199928850942725
E02006078,2.204862352520558
E02006079,2.228931830381106
E02006080,2.366640127388535
E02006081,2.3162565550625254
E02006082,2.25
E02006083,2.152562111801242
E02006084,2.1750585480093676
E02006085,2.3028860458196965
E02006086,2.467940414507772
E02006087,2.250284846183061
E02006088,2.355855855855856
E02006089,2.070591681312244
E02006090,2.290249433106576
E02006091,2.226669664942658
E02006092,2.223407917383821
E02006093,2.1586430531304566
E02006094,2.2019583843329253
E02006095,2.141240030872138
E02006096,2.268300248138958
E02006097,2.1948176583493284
E02006098,2.2674809160305345
E02006099,2.3991880920162383
E02006100,2.3038241493526046
E02006101,2.251087386318703
E02006102,2.2658560630956295
E02006103,2.3102253032928943
E02006104,2.3396059331414656
E02006105,2.0713627143647426
E02006106,2.357667809897109
E02006107,2.3090354767184036
E02006108,1.871444568868981
E02006109,2.326996197718631
E02006110,2.2431847684984856
E02006111,2.219033232628399
E02006112,2.2807169702226076
E02006113,2.049386240365401
E02006114,2.027897708402524
E02006115,2.1007795100222717
E02006116,2.161263736263736
E02006117,2.0591278640059127
E02006118,2.3256475047378395
E02006119,2.2493730844246307
E02006120,2.364007137394851
E02006121,2.316784869976359
E02006122,2.274166195590729
E02006123,2.404422788605697
E02006124,2.356177606177606
E02006125,2.200845665961945
E02006126,2.320123664980326
E02006127,2.5413966882649386
E02006128,2.1578408800204656
E02006129,2.144195731389901
E02006130,2.359659090909091
E02006131,2.3417840375586856
E02006132,2.4050632911392404
E02006133,2.2099447513812156
E02006134,2.3069767441860467
E02006135,2.2733665397011427
E02006136,2.3465522343888723
E02006137,2.390282545550568
E02006138,2.6010396361273553
E02006139,2.528721804511278
E02006140,2.40843443096476
E02006141,2.462985685071575
E02006142,2.3157193605683837
E02006143,2.4739072847682118
E02006144,2.1982104121475055
E02006145,2.348717948717949
E02006146,2.308691043985162
E02006147,2.4151270207852193
E02006148,2.3748339973439574
E02006149,2.110803324099723
E02006150,2.210670314637483
E02006151,2.28252175958598
E02006152,2.280404662414779
E02006153,2.3967579059261226
E02006154,2.2546099290780144
E02006155,2.3554913294797686
E02006156,2.465865992414665
E02006157,2.3452296819787986
E02006158,2.2919501133786846
E02006159,2.2557205941389
E02006160,2.2576510593774524
E02006161,2.354084202950702
E02006162,2.2296456586421423
E02006163,2.424507658643326
E02006164,2.2992583037729766
E02006165,2.08822695035461
E02006166,2.200381679389313
E02006167,2.296820608029705
E02006168,1.9508895013781007
E02006169,2.280824742268041
E02006170,2.2160068846815837
E02006171,2.264070351758794
E02006172,2.289537712895377
E02006173,2.3109552438209753
E02006174,2.321481796891633
E02006175,2.4498742364355013
E02006176,2.2850863422291994
E02006177,2.3276231263383296
E02006178,2.3229910021718894
E02006179,2.2664335664335664
E02006180,2.4404033129276197
E02006181,2.172346259302781
E02006182,2.40521978021978
E02006185,2.226089683286297
E02006186,2.3319454958364876
E02006187,2.2478386167146973
E02006188,2.294368932038835
E02006189,2.2514450867052025
E02006190,2.140282131661442
E02006191,2.3126801152737753
E02006192,2.268305041803902
E02006193,2.3083564600678383
E02006194,2.2852015461071233
E02006195,2.2480600103466113
E02006196,2.236120630568883
E02006197,1.9124027834629553
E02006198,2.3293510724952484
E02006199,2.272422464375524
E02006200,2.2312355658198615
E02006201,2.3755886970172684
E02006202,2.262339585389931
E02006203,2.2459016393442623
E02006204,2.299033364515123
E02006205,2.254858934169279
E02006206,2.324221046443269
E02006207,2.1745531019978968
E02006208,1.9764292878635907
E02006209,2.2695557963163595
E02006210,2.298632554036171
E02006211,2.294890510948905
E02006212,2.2789442111577682
E02006213,2.257242582897033
E02006214,2.1220527045769764
E02006215,2.2823288472791106
E02006216,2.3266499582289057
E02006217,2.4056829035339065
E02006218,2.044071098125152
E02006219,2.446708001180986
E02006220,2.305058121269243
E02006221,2.316859306496612
E02006222,2.4427344309234074
E02006223,2.5815442561205275
E02006224,2.483205853009644
E02006225,2.4099440237076064
E02006226,2.4630872483221475
E02006227,2.1218697829716193
E02006228,2.3144154370034054
E02006229,2.1846044191019245
E02006230,2.3268282221745658
E02006231,2.274416135881104
E02006232,2.343054489639294
E02006233,2.083912248628885
E02006234,2.4358341559723593
E02006235,2.299463731301157
E02006236,2.35
E02006237,2.231078158789002
E02006238,2.1391420315625695
E02006239,2.389708095094794
E02006240,2.3134610835107643
E02006241,2.164525691699605
E02006242,2.3299581774158047
E02006243,2.1047274372313955
E02006245,2.5258805513016847
E02006246,2.411111111111111
E02006247,2.358661825726141
E02006248,2.5044642857142856
E02006249,2.2484980884762424
E02006250,2.2325581395348837
E02006251,2.0132692307692306
E02006252,2.305382027871216
E02006253,2.3256909547738696
E02006254,2.301995012468828
E02006255,2.187889077532541
E02006256,2.249244361776331
E02006257,2.2919485791610286
E02006258,2.544945318751667
E02006259,2.271207820876695
E02006260,2.5095035460992907
E02006261,2.268973538819424
E02006262,2.3237129485179406
E02006263,2.2879294618425052
E02006264,2.3480457325179476
E02006265,2.2594975490196076
E02006266,2.270101107366394
E02006267,2.383385669426206
E02006268,2.2122522522522523
E02006269,2.3317843866171004
E02006270,2.2762638938687703
E02006271,2.216015344042196
E02006272,2.2719903932752925
E02006273,2.2311722331368697
E02006274,2.2759140595552205
E02006275,2.3881668946648427
E02006276,2.2877412031782067
E02006277,2.345048899755501
E02006278,1.8218390804597702
E02006279,2.1364306784660765
E02006280,2.3574975173783517
E02006281,2.014858841010401
E02006282,2.1523619427811043
E02006283,2.3753434065934065
E02006284,2.347044485070079
E02006285,2.4753556070129012
E02006286,2.4209490487644874
E02006287,2.1326214261109198
E02006288,2.257494771089937
E02006289,2.1671534486632216
E02006290,2.0172457519655085
E02006291,2.1308463251670378
E02006292,2.3742504409171077
E02006293,2.3395703395703396
E02006294,2.0214659685863876
E02006295,2.329069475796338
E02006296,2.3868252516010977
E02006297,2.373022978215458
E02006298,2.250742574257426
E02006299,2.097579814624099
E02006300,2.0957671957671957
E02006301,2.0192243950944646
E02006302,2.1839386871042987
E02006303,2.3835287045386235
E02006304,2.2034313725490198
E02006305,2.20260989010989
E02006306,2.1793020457280385
E02006307,2.2266542980828694
E02006308,1.92777344764874
E02006309,2.1825107651540243
E02006310,2.3247093023255814
E02006311,2.0825664621676894
E02006312,2.266969535008017
E02006313,2.139705882352941
E02006314,2.143330322192111
E02006315,2.0444839857651247
E02006316,2.0598114319387153
E02006317,2.482269503546099
E02006318,2.359044368600683
E02006319,2.461855670103093
E02006320,2.3644951140065147
E02006321,2.5947791164658636
E02006322,2.5516831683168317
E02006323,2.2219598583234945
E02006324,2.6741803278688523
E02006325,2.747298919567827
E02006326,2.3960269144504966
E02006327,2.386566630939621
E02006328,2.2741395793499044
E02006329,2.5060888252148996
E02006330,2.4464330101913996
E02006331,2.566999287241625
E02006332,2.4436405178979435
E02006333,2.4496283004357857
E02006334,2.629641089108911
E02006335,2.5281509916826614
E02006336,2.618560467665327
E02006337,2.684433676559661
E02006338,2.6281055900621118
E02006339,2.6907370517928286
E02006341,2.479328793774319
E02006342,2.1421621621621623
E02006343,2.6233021430727437
E02006344,2.3990204552002306
E02006345,2.506742950551696
E02006346,2.5139707767239168
E02006347,2.2962962962962963
E02006348,2.413603473227207
E02006349,2.4416
E02006350,2.5991027732463294
E02006351,2.469755089997049
E02006352,2.685726756874727
E02006353,2.3424289008455035
E02006354,2.512054507337526
E02006355,2.781117696867062
E02006356,2.112707594700504
E02006357,2.381836261186609
E02006358,2.442468239564428
E02006359,2.312452253628724
E02006360,2.3721495895408937
E02006361,2.414445399828031
E02006362,2.4974452554744526
E02006363,2.5012605042016807
E02006364,2.200753186558517
E02006365,2.221090909090909
E02006366,2.4943360604153555
E02006367,2.2976006191950464
E02006368,2.314876033057851
E02006369,2.178256265442993
E02006370,2.169425854174005
E02006371,2.245625
E02006372,2.3484513274336285
E02006373,2.3858344113842174
E02006374,2.319702602230483
E02006375,2.614124073351541
E02006376,2.322782920274709
E02006377,2.559578947368421
E02006378,2.604997025580012
E02006379,2.4759871931696904
E02006380,2.4066919627457746
E02006381,2.4780200761509175
E02006382,2.5595952023988007
E02006383,2.3399701343952217
E02006384,2.4104444444444444
E02006385,2.353956228956229
E02006386,2.4906962785114044
E02006387,2.5547583081570995
E02006388,2.441548183254344
E02006389,2.5779106577558917
E02006390,2.5589605295415545
E02006391,2.572712146422629
E02006392,2.264423076923077
E02006393,2.4309799789251842
E02006394,2.4699312714776633
E02006395,2.5047619047619047
E02006396,2.3466884709730174
E02006397,2.5032154340836015
E02006398,2.2824709609292504
E02006399,2.382525410476935
E02006400,2.3303872053872055
E02006401,2.367610974793665
E02006402,2.5311542390194077
E02006403,2.462361623616236
E02006404,2.7815551537070524
E02006405,2.5111511601712095
E02006406,2.2268195413758725
E02006407,2.5237965732934455
E02006408,2.3846776369031564
E02006409,2.498152254249815
E02006410,2.5909788278613073
E02006411,2.34323971260614
E02006412,2.446236559139785
E02006413,2.4141606395127524
E02006414,2.4326241134751774
E02006415,2.2080814508431437
E02006416,2.35106981981982
E02006417,2.32147001934236
E02006418,2.3208020050125313
E02006419,2.511241145672929
E02006420,2.464679196370706
E02006421,2.6343033016228317
E02006422,2.524877650897227
E02006423,2.4163584946704373
E02006424,2.6662551440329216
E02006425,2.5233570863024544
E02006426,2.457574411372723
E02006427,2.444137931034483
E02006429,2.2649171270718234
E02006430,2.5033253524873635
E02006431,2.3704595185995623
E02006432,2.4192006950477847
E02006433,2.412751677852349
E02006434,2.5444227005870843
E02006435,2.4065757818765037
E02006436,2.430708661417323
E02006437,2.3760984182776803
E02006438,2.469742360695027
E02006439,2.318232454511697
E02006440,2.4875259875259874
E02006441,2.1642550911039655
E02006442,2.6246872393661382
E02006443,2.2802080146833896
E02006444,2.559741657696448
E02006445,2.1725221365324194
E02006446,2.395553987297107
E02006447,2.5115118956254796
E02006448,2.5072815533980584
E02006449,2.320106702234078
E02006450,2.4934876989869754
E02006451,2.286616418822571
E02006453,2.325764192139738
E02006454,2.3712469092193573
E02006455,2.324607329842932
E02006456,2.444820166000615
E02006457,2.4597270537864597
E02006458,2.5694091037602487
E02006459,3.0212095156205216
E02006460,2.3705493387589014
E02006461,2.405131911817853
E02006462,2.454949614700652
E02006463,2.1030170702659787
E02006464,2.3532252500862367
E02006465,2.4732824427480917
E02006466,2.7086746987951806
E02006467,2.60943124550036
E02006468,2.404071697278159
E02006469,2.428254232583958
E02006470,2.217175572519084
E02006471,2.3815384615384616
E02006472,2.3580307092371435
E02006473,2.253418614909572
E02006474,2.355020684467845
E02006475,2.3791904643655326
E02006476,2.398241206030151
E02006477,2.4943852577022745
E02006478,2.466372980910426
E02006479,2.2011647658335356
E02006480,2.3275326289620883
E02006481,2.402173913043478
E02006482,2.382100396301189
E02006483,2.445173383317713
E02006484,2.2368576491435324
E02006485,2.3415154749199574
E02006486,2.298599804623901
E02006487,2.250573206681952
E02006488,2.1624419850053553
E02006489,2.392994953992283
E02006490,2.473836276083467
E02006493,2.445741758241758
E02006494,2.1823726745959133
E02006495,2.3237150586113615
E02006496,2.385911695315133
E02006497,2.32174920359108
E02006498,2.5918367346938775
E02006499,2.4725105728565935
E02006500,2.195421095666394
E02006501,2.422454804947669
E02006502,2.2939805002119544
E02006503,2.379881656804734
E02006504,2.4456110877782447
E02006505,2.149304482225657
E02006506,2.254154078549849
E02006507,2.2765293383270913
E02006508,2.3737179487179487
E02006509,2.079743681025276
E02006510,2.26889338731444
E02006511,2.3136133714537057
E02006512,2.130343377715487
E02006513,2.2741714598740073
E02006514,2.0611570247933884
E02006515,2.3198744769874478
E02006516,2.275787965616046
E02006517,2.3647115616702874
E02006518,2.1504895700298
E02006519,2.1626259874693545
E02006520,2.302504816955684
E02006521,2.262305295950156
E02006522,2.363080684596577
E02006523,2.3775109674440085
E02006524,2.3144547759932377
E02006525,2.1748856126080325
E02006526,2.2062226793520185
E02006527,2.173508353221957
E02006528,2.3117610454262603
E02006529,2.234863368458653
E02006530,2.351506456241033
E02006531,2.505893909626719
E02006532,2.4607097591888465
E02006533,2.448201438848921
E02006534,2.506921373200443
E02006535,2.4188204108681246
E02006536,2.470061940812113
E02006537,2.3859729543891817
E02006538,2.1161083065626434
E02006539,2.3249839434810533
E02006540,2.184220605132133
E02006541,2.084010840108401
E02006542,2.127884979190314
E02006543,2.235152487961477
E02006544,2.3892759130251213
E02006545,2.534043441938179
E02006546,2.3113047173820656
E02006547,2.3655045871559635
E02006548,2.281779661016949
E02006549,2.047888260724975
E02006550,2.2457386363636362
E02006551,1.859360076408787
E02006552,1.9595041322314048
E02006553,2.3765752409191996
E02006554,2.0955109837631327
E02006555,2.334055057222394
E02006556,2.3317083979614446
E02006557,2.5260192243950943
E02006558,1.9402453502176493
E02006559,2.0997661730319566
E02006560,2.1258188389428505
E02006561,2.4363910909777275
E02006562,2.4360189573459716
E02006563,2.3392415498763395
E02006564,2.084119496855346
E02006565,2.193639178159302
E02006566,2.211658948515391
E02006567,2.2872944693572497
E02006568,2.1790684728149934
E02006569,2.2799248523886204
E02006570,1.9252357948010121
E02006571,2.277350192413414
E02006572,2.3562513221916648
E02006573,2.203259827420901
E02006574,2.1182499014584155
E02006575,2.925016589250166
E02006576,2.552694325226514
E02006577,2.5357243716464275
E02006578,2.479460210359198
E02006579,2.524848484848485
E02006580,2.545788667687596
E02006581,2.427182163187856
E02006582,2.6344086021505375
E02006583,2.4719160104986875
E02006584,2.6561546286876907
E02006585,2.6963996107687316
E02006586,3.0116322701688554
E02006587,2.4695475638051043
E02006588,2.2869565217391306
E02006589,2.4299892125134845
E02006590,2.273943846759381
E02006591,2.2475355969331874
E02006592,2.4779555208739756
E02006593,2.112490450725745
E02006594,2.415673289183223
E02006595,2.412745681953544
E02006596,2.4802649006622515
E02006597,2.399728208114929
E02006598,2.3697962798937113
E02006599,2.2186795491143316
E02006600,2.094799914401883
E02006601,2.245573518090839
E02006602,2.4865889212827987
E02006603,2.2009431490699503
E02006604,2.2112250042009745
E02006605,2.519191919191919
E02006606,2.413833528722157
E02006607,2.4405094749922336
E02006608,2.4177845917976235
E02006609,2.4040219378427787
E02006610,2.4062794348508634
E02006611,2.4450171821305844
E02006612,2.1469062615783625
E02006613,2.357621951219512
E02006614,2.4596820532465045
E02006615,2.5179597701149423
E02006616,2.4176311253385867
E02006617,2.2284800787014265
E02006618,2.4440993788819876
E02006619,2.5205083766608896
E02006620,2.3497062279670975
E02006621,2.2505952380952383
E02006622,2.2807221898660455
E02006623,2.3281295172015035
E02006624,2.5495810055865924
E02006625,2.4374244256348248
E02006626,2.6039856923863054
E02006627,2.258421672555948
E02006628,2.2426080363912053
E02006629,2.3093002120569524
E02006630,1.8151669246075615
E02006631,1.808631772268136
E02006632,2.0868448098663928
E02006633,2.1766545075560186
E02006634,2.3430777716492
E02006635,2.1375
E02006636,2.185692068429238
E02006637,2.272031443938767
E02006638,1.9711448960595719
E02006639,2.2611301369863015
E02006640,2.357142857142857
E02006641,2.282690634966657
E02006642,2.2866502866502865
E02006644,2.319945541184479
E02006645,2.327272727272727
E02006646,2.5069637883008355
E02006647,2.4599514563106797
E02006648,2.3791271347248575
E02006649,2.264952153110048
E02006650,2.384677095868432
E02006651,2.4068312478863714
E02006652,2.4392286221771124
E02006653,2.390332766577605
E02006654,2.0571179420100285
E02006655,2.3855565502834977
E02006656,2.316534345875043
E02006657,2.3844276841171252
E02006658,2.179416620803522
E02006659,2.424896510940272
E02006660,2.265755764304014
E02006661,2.748562300319489
E02006662,2.533125216788068
E02006663,2.4016116941529235
E02006664,2.3556129985228953
E02006665,2.1732769830949286
E02006666,2.3945147679324896
E02006667,2.540639573617588
E02006668,2.2828560219694
E02006669,2.186736842105263
E02006670,2.0841264967761743
E02006671,1.9874915483434754
E02006672,2.442864665613481
E02006673,1.972972972972973
E02006674,2.295774647887324
E02006675,2.3916021441334125
E02006676,2.174739863652673
E02006677,2.349343675417661
E02006678,2.3514328808446456
E02006679,2.4467065868263473
E02006680,2.149812734082397
E02006681,2.2825077399380804
E02006682,2.159748427672956
E02006683,2.4101479915433406
E02006684,2.110972956170345
E02006685,2.3727894364536666
E02006686,2.4386125057051573
E02006687,2.352821997105644
E02006688,2.218335343787696
E02006689,2.4021218343600275
E02006690,2.278683181225554
E02006692,2.3385895751204555
E02006693,2.3041770796144236
E02006694,2.0010183299389004
E02006695,2.245376955903272
E02006696,2.5179255134006264
E02006697,2.350615683732988
E02006698,2.37123745819398
E02006699,2.3110066588327456
E02006700,2.384854368932039
E02006701,2.502400548696845
E02006702,2.2857695282289248
E02006703,2.4439628482972138
E02006704,2.3570437196391394
E02006705,2.312025316455696
E02006706,1.9755575924228537
E02006707,2.549738219895288
E02006708,2.3228049840625906
E02006709,2.3338364020525204
E02006710,2.2910631320032797
E02006711,2.3726937269372694
E02006712,2.368883312421581
E02006713,2.0349143610013174
E02006714,2.288738019169329
E02006715,2.2812335266209804
E02006716,2.2942857142857145
E02006717,2.3248386000679577
E02006718,2.037473233404711
E02006719,1.9751098096632504
E02006720,2.189532362960669
E02006721,2.3791621911922665
E02006722,2.336919104991394
E02006723,2.392014519056261
E02006724,2.5068149210903874
E02006725,2.303586321934946
E02006726,2.4022727272727273
E02006727,2.3818692338547933
E02006728,2.3416947078617314
E02006729,2.515661061655127
E02006730,2.601841196777906
E02006731,2.1395080707148346
E02006732,2.3225267379679146
E02006733,2.3232791956689867
E02006734,2.2890955198647505
E02006735,2.2735148514851486
E02006736,2.3092783505154637
E02006737,2.229962345346961
E02006738,2.475268817204301
E02006739,2.335071090047393
E02006740,1.8401874023945861
E02006741,2.507936507936508
E02006742,2.372845399098382
E02006743,2.5652173913043477
E02006744,2.093144344807637
E02006745,2.307424283034039
E02006746,2.2285353535353534
E02006747,2.277239709443099
E02006748,2.389329685362517
E02006749,2.406417112299465
E02006750,2.0093457943925235
E02006751,2.212831348444103
E02006752,2.404175123224123
E02006753,2.3861934223380006
E02006754,2.3900826446280994
E02006755,2.359854604200323
E02006756,2.4433823529411764
E02006757,2.240393775801842
E02006758,2.3772
E02006759,2.1050113321581465
E02006760,2.287847579814624
E02006761,2.0483818241255314
E02006762,2.28351012536162
E02006763,2.4246535796766744
E02006764,2.316578840697203
E02006765,2.0962245238890747
E02006766,2.2688391038696536
E02006767,2.2766895200783543
E02006768,2.3200934579439254
E02006769,2.27881162259223
E02006770,2.1835824809861
E02006771,2.164463076426959
E02006772,2.252400548696845
E02006773,2.135848061197573
E02006774,2.193791702930084
E02006775,2.4026898734177213
E02006776,2.229848644843365
E02006777,2.1174895895300416
E02006778,2.348605577689243
E02006779,2.076352650370777
E02006780,2.159324522760646
E02006781,2.1527041357370096
E02006782,2.5262828535669586
E02006783,2.675993091537133
E02006784,2.53664
E02006785,2.5707070707070705
E02006786,2.6214335421016006
E02006787,2.550518134715026
E02006788,2.626252158894646
E02006789,2.426264800861141
E02006790,2.428345460297374
E02006791,2.1895102868733702
E02006792,2.160279585442275
E02006793,2.8167601062260252
E02006794,2.60448
E02006795,3.117669315172153
E02006796,2.6318435754189946
E02006798,2.313294491525424
E02006799,3.0709511568123395
E02006800,3.2024811696942845
E02006801,2.000269396551724
E02006802,2.1307770441848652
E02006803,2.3022388059701493
E02006804,2.2310626702997274
E02006805,2.7203007518796993
E02006806,2.4056144371240333
E02006807,2.6973597359735972
E02006808,2.5172155688622753
E02006809,3.176639083386378
E02006810,2.469416126042632
E02006811,2.3989013310796534
E02006812,2.2030751378009863
E02006813,2.1464884696016773
E02006814,2.2716746681728326
E02006815,2.794081979141402
E02006816,2.522610188895249
E02006817,2.641832917705736
E02006818,2.5224330021077987
E02006819,2.7020749458036546
E02006820,2.4051224944320713
E02006821,2.5278413424866515
E02006822,2.4033062188401995
E02006823,2.4893797790994054
E02006824,2.4934245134139927
E02006825,2.270398829125503
E02006826,2.0120833333333334
E02006827,2.1978476821192054
E02006828,2.340066225165563
E02006829,2.2512468827930174
E02006830,2.382795698924731
E02006831,2.3014869888475835
E02006832,2.4621335504885993
E02006833,2.3964646464646466
E02006834,2.161216946261018
E02006835,2.3045801526717558
E02006836,2.652756150731859
E02006837,2.625225225225225
E02006838,2.29401937854995
E02006839,2.38136826783115
E02006840,2.3414124529878815
E02006841,1.8139723801787164
E02006842,2.203118040089087
E02006843,1.6380881990638088
E02006844,2.1675295857988166
E02006845,2.4080751650584054
E02006846,2.503738076823924
E02006847,2.6865101037684327
E02006848,2.5055685814771396
E02006849,2.6125667769015517
E02006850,2.15820791039552
E02006851,1.7470795979353437
E02006852,2.2675314146736927
E02006853,2.1793294981154534
E02006854,2.000566893424036
E02006855,2.448843590748726
E02006856,2.1473599678779363
E02006857,2.2761156186612577
E02006858,2.0883792048929664
E02006859,2.891820580474934
E02006861,2.5862921348314605
E02006862,2.489497374343586
E02006863,2.8676893576222433
E02006864,2.4024657534246576
E02006865,2.398126463700234
E02006866,2.3346850500135172
E02006867,2.1989159891598917
E02006868,2.222684909775927
E02006869,2.289331672893317
E02006871,2.29651383099659
E02006872,2.217736369910283
E02006873,2.8143507972665147
E02006874,2.5398559721877327
E02006875,1.4942590120160213
E02006876,1.9695417789757412
E02006877,2.458694659972615
E02006878,2.790249187432286
E02006879,1.8075077617837991
E02006880,1.792867332382311
E02006881,2.310352374699059
E02006882,3.229474641801228
E02006883,1.71762534604737
E02006884,2.1801319778847867
E02006885,1.7664399092970522
E02006886,2.407880724174654
E02006887,1.8890837352038579
E02006888,2.506421381464769
E02006889,2.65612777053455
E02006890,2.499315630988229
E02006891,2.2429488969561575
E02006892,2.0082726671078754
E02006893,2.1937183383991896
E02006894,2.7684169278996866
E02006895,2.013214800576646
E02006896,1.7699619771863118
E02006897,1.8483173076923076
E02006898,1.8561676082862524
E02006899,1.5071323167732416
E02006900,3.8002466091245375
E02006902,1.7112029384756657
E02006903,2.1684901531728666
E02006904,1.8473684210526315
E02006905,2.352515818017475
E02006906,2.336987882285055
E02006907,1.6050127639823626
E02006908,1.825770122557138
E02006909,2.289449791174868
E02006910,2.298429319371728
E02006912,1.6381369426751593
E02006913,2.418392969240427
E02006914,1.7631103074141048
E02006915,2.854605263157895
E02006916,1.8342977380326144
E02006917,1.6187106918238994
E02006918,2.6274447949526816
E02006919,2.317786208435617
E02006920,2.4064187162567485
E02006921,2.802943287867911
E02006922,2.3564390078151547
E02006924,3.251647546985599
E02006925,3.4083094555873927
E02006926,2.809004572634541
E02006927,2.4136033025358756
E02006928,2.1118920972644375
E02006930,2.323466729812929
E02006931,2.243347847121432
E02006932,1.6871362048894063
E02006933,1.7586384734399174
E02006934,1.5738619676945669
E02006935,2.2450592885375493
E02006936,2.4231611893583724
